mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.07363390922546387,0.00979657083788498,0.11015872160593669,0.01993352278427262,euclidean,5,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.7043726235741445,0.7015209125475285,0.7110266159695817,0.7214828897338403,0.717680608365019,0.7034220532319392,0.7138783269961977,0.7281368821292775,0.6974310180780209,0.7402473834443387,0.6974310180780209,0.7373929590865842,0.7145019409362078,0.014203137529537335,19,0.808091286307054,0.8071403872752421,0.8070539419087137,0.8061894882434302,0.8073132780082988,0.8053250345781466,0.8093015214384509,0.8053250345781466,0.8094908808021437,0.8068977439709568,0.8085400639640419,0.8054282997666177,0.8071747467367701,0.00140140289346618,0.7019249712695494,0.6961483165882205,0.7093038424116357,0.7181303023706029,0.7103515314377585,0.7011171972291989,0.7083657555958762,0.7233442647755332,0.6930256729236971,0.7374270831535539,0.6965982435839652,0.7349181835973022,0.7108879470780743,0.014185860946787227,19,0.806227403462449,0.8056057397625506,0.805333236096535,0.8043813277682698,0.8057176512532386,0.8034699900779987,0.8075717577035945,0.8034963795896422,0.807736701798537,0.8051438050050341,0.8069935786485845,0.8035760920097877,0.8054378052646852,0.0014522973829388514
0.10186556975046794,0.023924642550550206,0.10708624124526978,0.03096464819429224,euclidean,5,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7129277566539924,0.7034220532319392,0.7243346007604563,0.7129277566539924,0.7252851711026616,0.7129277566539924,0.720532319391635,0.7414448669201521,0.70313986679353,0.7421503330161751,0.7098001902949572,0.7478591817316841,0.7213959877670973,0.014615778467320947,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.712183120044075,0.6958437247088908,0.7205238877697144,0.7088211584431112,0.7202144202111834,0.7087202803989224,0.7166653083156607,0.7360752790838496,0.6988512837109939,0.735888316585699,0.705200287514103,0.7435088442276498,0.7168746592511545,0.014493889561128518,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08775508403778076,0.021224426491421082,0.10981462399164836,0.007779251474397347,euclidean,8,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.6863117870722434,0.69106463878327,0.7129277566539924,0.723384030418251,0.7157794676806084,0.6996197718631179,0.7015209125475285,0.7262357414448669,0.698382492863939,0.7431018078020932,0.6974310180780209,0.7155090390104663,0.7092723720181998,0.01580269131075155,22,0.7802558782849239,0.7801694329183956,0.7782676348547718,0.7793914246196404,0.7832814661134163,0.7813796680497925,0.7806881051175657,0.7777489626556017,0.7810528135534618,0.7794969314547497,0.781744316708445,0.7748292851586135,0.7798588266241149,0.0020932244621136025,0.6825937363012063,0.6859630624439516,0.7108151721216078,0.7195058425755241,0.7098843086875473,0.6944416526573015,0.6938599572889588,0.7226588983152002,0.6944199242628255,0.7401661086002337,0.6981009681522093,0.7130924592542512,0.7054585075550682,0.016173818182294315,20,0.7783260422021371,0.7785513723959487,0.7760300793322986,0.7770270725243565,0.7811961357201282,0.7794307417522409,0.77866758166455,0.775390676059396,0.7790304746172297,0.7773238198750162,0.7795456139150325,0.7727380680814935,0.7777714731783189,0.002154903049718081
0.0960996150970459,0.030111516167219483,0.1036531925201416,0.032315627215585674,euclidean,8,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.6967680608365019,0.7100760456273765,0.7252851711026616,0.7328897338403042,0.7281368821292775,0.7100760456273765,0.7138783269961977,0.7395437262357415,0.7098001902949572,0.7554709800190295,0.7155090390104663,0.7392959086584205,0.7230608425315258,0.015965364218423386,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6933200600979514,0.7043945855577601,0.7222379089073822,0.729583515886267,0.7225820943350058,0.7048221326065233,0.7098148841382557,0.7356513313954586,0.7061008567714285,0.7517594034433139,0.7117459656276305,0.7360653879169597,0.7190065105569947,0.016212554811198387,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10530535380045573,0.024171849017828328,0.1241547664006551,0.036273914363115965,euclidean,10,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6844106463878327,0.69106463878327,0.7072243346007605,0.7157794676806084,0.7243346007604563,0.6872623574144486,0.7053231939163498,0.7252851711026616,0.70313986679353,0.7316841103710752,0.6974310180780209,0.7212178877259753,0.7078464411345825,0.015214817942303435,23,0.7733402489626556,0.7735131396957123,0.7685857538035962,0.7708333333333334,0.7701417704011065,0.7701417704011065,0.7732538035961273,0.7654737206085753,0.7734462788486473,0.768778632552511,0.7690379462356297,0.7660990578269513,0.7702204546888294,0.0026807471200017345,0.6805717525078796,0.6847576992480148,0.7044222159587807,0.7106232966631874,0.7202195994370933,0.679076047708401,0.6991763549798856,0.7191489826920753,0.6978961434433006,0.7295575282061881,0.6955039308124409,0.7161320177429534,0.7030904641166834,0.01581170338746581,23,0.770489231492256,0.7709624364935337,0.765715719031869,0.7681657044902993,0.7671913431853495,0.7671847839738062,0.7702744721147337,0.7621972173234137,0.7710044209041761,0.765559099778062,0.765904252105581,0.7634452506581583,0.7673411609626032,0.0028180271950702523
0.1018443504969279,0.03245600416979506,0.1094101866086324,0.02712332174156762,euclidean,10,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7024714828897338,0.7043726235741445,0.7243346007604563,0.7271863117870723,0.7357414448669202,0.7005703422053232,0.714828897338403,0.7385931558935361,0.7078972407231209,0.7564224548049476,0.7164605137963844,0.7411988582302569,0.7225064939058582,0.01702754506873074,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6976897836874688,0.6975939745005979,0.723126019541463,0.7233484411761234,0.732391361979419,0.6950043626937804,0.7114884265227864,0.7343376866238068,0.7045793647697326,0.7531844512503933,0.7121601525954507,0.7372459474106317,0.7185124977293046,0.017673995522972483,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06832766532897949,0.005769538471475086,0.11093501249949138,0.008318167698743991,euclidean,12,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.6901140684410646,0.69106463878327,0.7167300380228137,0.7100760456273765,0.714828897338403,0.7024714828897338,0.7043726235741445,0.7252851711026616,0.70313986679353,0.7373929590865842,0.6907706945765937,0.7288296860133207,0.7095896810207912,0.014900605611689292,20,0.7628803596127247,0.7633125864453665,0.7601141078838174,0.7605463347164592,0.7611514522821576,0.7629668049792531,0.7596818810511756,0.7581258644536653,0.7629872936295272,0.75589938629095,0.7619500388970525,0.7569366410234246,0.7605460626054644,0.002392176903524072,0.6860619647812527,0.683570086861397,0.7161740101384771,0.7034798767698536,0.7076838068117075,0.6959916229780273,0.6981058446802553,0.7194350232944818,0.6976632448645681,0.7350680573407467,0.6875546529896166,0.7246263459450296,0.7046178781212844,0.015639186927421146,22,0.7598382196450517,0.760482075619972,0.7572400011614505,0.7573731427656426,0.7578677958889347,0.7598509993028035,0.7564575449578153,0.7547678429882682,0.7598581889917132,0.7526863781534823,0.7584594072942791,0.7538339939150561,0.7573929658903724,0.0024428842621771153
0.08644519249598186,0.016028877465646855,0.09708019097646077,0.022843814683238962,euclidean,12,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7024714828897338,0.7005703422053232,0.7281368821292775,0.7252851711026616,0.7309885931558935,0.7100760456273765,0.7110266159695817,0.7395437262357415,0.7107516650808754,0.7469077069457659,0.7136060894386299,0.7421503330161751,0.7217928878164197,0.01517431404470101,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6987692101887205,0.6925952637601688,0.726431031180602,0.7217420977776267,0.7259206181512302,0.7044044052816474,0.7075532266085681,0.735764148465254,0.7066770398330583,0.743406802507366,0.708627925277655,0.739165725852654,0.7175881245737127,0.016021051242603272,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0786247452100118,0.011899359731608296,0.10942000150680542,0.004890879770041312,euclidean,15,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.69106463878327,0.6986692015209125,0.7091254752851711,0.7081749049429658,0.714828897338403,0.6996197718631179,0.7081749049429658,0.7167300380228137,0.70313986679353,0.7421503330161751,0.6955280685061845,0.7269267364414843,0.7095110697880828,0.013676349259510013,21,0.7517289073305671,0.7521611341632088,0.7521611341632088,0.7516424619640387,0.7516424619640387,0.7508644536652835,0.7523340248962656,0.7516424619640387,0.7534791252485089,0.7480335379030166,0.7522689947272885,0.746996283170542,0.7512462484300005,0.0017823774925781143,0.6877006348881974,0.6912802073955324,0.7080940106027453,0.703717643171328,0.71133707068377,0.6945662351564931,0.7010802868326091,0.7102818457129251,0.6967321547869317,0.7389686784781053,0.6918688571746022,0.7217075667768962,0.7047779326383447,0.014036287367337379,21,0.7481506342327006,0.7488817954878918,0.7489852792837379,0.7487146160982648,0.7483691241849658,0.7471432530868285,0.7487942549527259,0.7479494207834512,0.7504320011069828,0.7441947784626054,0.7486630178816595,0.7435211502602689,0.7478166104851738,0.0019208466010969792
0.0772606333096822,0.0115506433014151,0.09614837169647217,0.00898158608910114,euclidean,15,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.6977186311787072,0.7091254752851711,0.720532319391635,0.7214828897338403,0.7224334600760456,0.7062737642585551,0.7167300380228137,0.7281368821292775,0.7174119885823026,0.7497621313035204,0.7136060894386299,0.7373929590865842,0.7200505523739236,0.013305006896782535,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6958976978322603,0.703505438282027,0.7185744444847141,0.7173872208774041,0.7181947586957637,0.700364559997457,0.7099031282841504,0.7229507834010003,0.7122520306610218,0.7473748868814031,0.7085630571030761,0.7327907180659976,0.7156465603805229,0.01365560341210133,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07292882601420085,0.005782312882338117,0.1106914480527242,0.015236353644638958,euclidean,20,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6682509505703422,0.6863117870722434,0.6986692015209125,0.7091254752851711,0.7081749049429658,0.6920152091254753,0.69106463878327,0.7138783269961977,0.6879162702188392,0.7431018078020932,0.6879162702188392,0.7098001902949572,0.6996854194026089,0.018092595902940156,24,0.7381569847856155,0.7352178423236515,0.7367738589211619,0.7352178423236515,0.7404910096818811,0.7353042876901799,0.7397994467496543,0.73582295988935,0.7410320684588123,0.7339441611202351,0.7382660558388797,0.7359322326908116,0.7371632292061571,0.002236922483304617,0.6641749367248908,0.6780435505428114,0.6955057673193766,0.704321801674941,0.7035606040632187,0.6870197646256525,0.6837404442992476,0.7090160462329635,0.6808382965980305,0.7426350056872167,0.6844499454655696,0.7056544553416312,0.6949133848812958,0.019320609439845135,24,0.734201533246929,0.7312597216134866,0.7329608232050254,0.7309907569062685,0.7369447910185508,0.7312963135360426,0.7361771213391617,0.7317729075325543,0.7376328060890851,0.7294284223163547,0.7340188563013966,0.7322860840563307,0.7332475114300987,0.0024766624713258413
0.07469008366266887,0.006435180654953555,0.09659733374913533,0.00683558168772188,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6920152091254753,0.6986692015209125,0.7224334600760456,0.7110266159695817,0.714828897338403,0.7195817490494296,0.6986692015209125,0.7328897338403042,0.7012369172216937,0.7545195052331113,0.7078972407231209,0.7316841103710752,0.7154543201658389,0.017203063060771746,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6883182072125825,0.6908549151010093,0.719237835263618,0.7073606785844513,0.7122064890863616,0.7146187260811325,0.6920074165822984,0.7277993578866366,0.6950760590680632,0.753627515072483,0.703586414574863,0.7282511105670441,0.7110787270900453,0.01844371353997702,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07717734575271606,0.009309467733222504,0.3785102963447571,0.021317493545558893,manhattan,5,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.7119771863117871,0.7167300380228137,0.7461977186311787,0.7300380228136882,0.7214828897338403,0.723384030418251,0.7138783269961977,0.7376425855513308,0.7183634633682208,0.7516650808753568,0.7145575642245481,0.7392959086584205,0.7271010679671361,0.012995937458996765,8,0.8156984785615491,0.8135373443983402,0.8145746887966805,0.8131051175656985,0.8173409405255878,0.8160442600276625,0.8163035961272476,0.8127593360995851,0.8194312386550263,0.8144178407813986,0.8159737228801106,0.8120840176333305,0.8151058818376847,0.002020323099526759,0.7078076775198507,0.711308934718672,0.7439173133588893,0.7253051231746033,0.7140503526044509,0.7195892991636629,0.7070995448006789,0.7335667466555167,0.7136767752027323,0.7494516288463665,0.7125605413868791,0.7362267904413103,0.7228800606561344,0.013955028321031696,8,0.8139862628369768,0.811609909832875,0.8127286047464582,0.811365823172253,0.8154018612452993,0.814318077454867,0.8145087684586708,0.8107375565192257,0.8178088717100366,0.812425692552056,0.814136139969062,0.8098539127523903,0.8132401234375143,0.0021311655010210918
0.07708833614985149,0.016676225520177293,0.3716878493626912,0.028606290940190876,manhattan,5,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7195817490494296,0.723384030418251,0.747148288973384,0.7195817490494296,0.7262357414448669,0.7214828897338403,0.7214828897338403,0.75,0.7259752616555661,0.7564224548049476,0.7202664129400571,0.7535680304471931,0.732094124854234,0.014218772383172712,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7165601084209208,0.7171167994941976,0.7446272078676259,0.7143223044801867,0.7189000208674073,0.7174106148030667,0.7171804526120259,0.7465012744369198,0.7212817494739104,0.7532904481311016,0.715428657991865,0.7511781916258153,0.7278164858504202,0.01512935271733022,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0701857606569926,0.009413341669294988,0.38394929965337116,0.019948810845493443,manhattan,8,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.7119771863117871,0.720532319391635,0.7366920152091255,0.7290874524714829,0.7252851711026616,0.7167300380228137,0.717680608365019,0.7357414448669202,0.7126546146527117,0.7659372026641293,0.7059942911512845,0.7450047573739296,0.726943091798625,0.016136793305065553,9,0.7921853388658368,0.7900242047026279,0.7901970954356846,0.7913208852005532,0.79201244813278,0.7909751037344398,0.787603734439834,0.7880359612724758,0.7908202956175987,0.7860662114270897,0.7907338577232259,0.7863255251102084,0.7896917218051961,0.0020454757525988233,0.708082491525209,0.715030704037481,0.7351638347872687,0.7247306025037893,0.7173360933473102,0.7132334992284379,0.710275104240737,0.7299266242155144,0.7084746361312437,0.7635020054254593,0.7046459108129323,0.7423926916401593,0.7227328498246285,0.016677960400222236,9,0.7901809248679852,0.7877872115592034,0.787792063794367,0.7889042884425914,0.7901670439623417,0.7887329916587263,0.7854335079823256,0.7855696663096818,0.7885733269706964,0.783999685637462,0.7886967508872463,0.784263243661127,0.7875083921444794,0.002066989272449277
0.06949410835901897,0.010036693493530518,0.36968034505844116,0.022711764877457723,manhattan,8,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.7214828897338403,0.723384030418251,0.7433460076045627,0.7309885931558935,0.7347908745247148,0.723384030418251,0.7281368821292775,0.7566539923954373,0.7231208372978116,0.7678401522359658,0.7231208372978116,0.7649857278782112,0.7367695712575023,0.01652431138879607,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7184488913795877,0.716866592797356,0.7415836098264459,0.7263294410496313,0.7273874265866086,0.7191590935195525,0.7212665783530461,0.7528663167803403,0.7200156121384652,0.7641662605811511,0.7185607327192335,0.765205183517604,0.7326546449374186,0.017629938724660843,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0716260274251302,0.012923274959330237,0.388083020846049,0.030155358207091292,manhattan,10,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.7072243346007605,0.7195817490494296,0.7366920152091255,0.7347908745247148,0.7290874524714829,0.7271863117870723,0.7091254752851711,0.7385931558935361,0.7136060894386299,0.7630827783063748,0.7021883920076119,0.7507136060894386,0.7276560195552789,0.017590676357473967,7,0.7815525587828492,0.7772302904564315,0.7755878284923928,0.7824170124481328,0.7787863070539419,0.7770573997233748,0.7812932226832642,0.7774896265560166,0.7801019967153601,0.7753479125248509,0.7805341861872245,0.7768173567291901,0.7786846415294191,0.0023238287805126606,0.7032482219427136,0.7146621353702006,0.7375817626664364,0.7304275764990352,0.7224472210382039,0.7245257245163327,0.7000970352451272,0.7340319041106581,0.7088021300646558,0.7612557080964483,0.7020833877430059,0.7486189916226603,0.7239818165762898,0.01853752965411823,7,0.7791437267725527,0.7745107207074119,0.772736918009431,0.7800263737386052,0.7762020034650202,0.7741199780624516,0.7789699497925396,0.7746059473365632,0.7779558132761795,0.7727263605544108,0.7779820063627676,0.7744120234402116,0.7761159851265119,0.0024854600823038153
0.07971302668253581,0.0241024643346978,0.37801849842071533,0.036881616552721624,manhattan,10,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7243346007604563,0.7262357414448669,0.7414448669201521,0.7366920152091255,0.7357414448669202,0.7309885931558935,0.7243346007604563,0.75,0.7183634633682208,0.7678401522359658,0.7193149381541389,0.7630827783063748,0.7365310995985475,0.01568474954924981,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7220815164117814,0.7211617560120196,0.7402378633030836,0.7322189869779726,0.7292016949716592,0.7271402181346135,0.7175918223099461,0.7469472771763535,0.7150756266287032,0.7654795120844345,0.7162804910287923,0.7611412081511625,0.7328798310992101,0.016433083378116935,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07953725258509318,0.016498814896438802,0.3828581174214681,0.011311456519524084,manhattan,12,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.7091254752851711,0.720532319391635,0.7252851711026616,0.7281368821292775,0.7195817490494296,0.7138783269961977,0.7119771863117871,0.7376425855513308,0.7126546146527117,0.7564224548049476,0.7059942911512845,0.7450047573739296,0.7238529844833638,0.014859784972556595,10,0.7737724757952974,0.7702282157676349,0.7725622406639004,0.7729944674965422,0.7721300138312587,0.7690179806362379,0.7710926694329184,0.770746887966805,0.7724090241161725,0.7684328809750195,0.7707667041230876,0.7692108220243755,0.7711136985691042,0.0016241577364251147,0.7040766462480688,0.7159156070076877,0.7242890125711355,0.7254490302708066,0.711970606210541,0.7086215574638784,0.7022379950270778,0.7324863790623285,0.7077465440693562,0.7546563136788579,0.703697432363793,0.7425743981494729,0.7194767935102503,0.01609078697448032,10,0.7711583828195057,0.7676723448571476,0.7698589456313103,0.7706364630297787,0.7699708251239191,0.7662264996517187,0.7690105929648194,0.7678547663047667,0.7700052423489829,0.7655651960927627,0.767974119322756,0.7665293882870857,0.7685385638695462,0.0017605213546334198
0.07785751422246297,0.01624518163662776,0.37223464250564575,0.023864415665502597,manhattan,12,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7157794676806084,0.7300380228136882,0.7338403041825095,0.7309885931558935,0.7252851711026616,0.7290874524714829,0.723384030418251,0.7509505703422054,0.7231208372978116,0.7697431018078021,0.7221693625118935,0.758325404376784,0.7343926931801326,0.015765588688623343,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7131332113987033,0.7246755821932737,0.7321571369717306,0.7272434916384991,0.7200483131877157,0.7253664022645357,0.7165303615034985,0.7470269267210085,0.7201260854464231,0.7674903155770034,0.7176254770456892,0.7575897922811696,0.7307510913524374,0.016652119491321983,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07054007053375244,0.011471680305194878,0.3787893255551656,0.016602586353013267,manhattan,15,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.7024714828897338,0.7129277566539924,0.7281368821292775,0.7338403041825095,0.720532319391635,0.7186311787072244,0.7119771863117871,0.7319391634980988,0.7021883920076119,0.764034253092293,0.7107516650808754,0.7326355851569933,0.722505514091836,0.016457576609246096,13,0.7624481327800829,0.7598547717842323,0.7626210235131397,0.7655601659751037,0.7645228215767634,0.7633990318118948,0.7619294605809128,0.7606327800829875,0.7628144178407814,0.75589938629095,0.7633330452070187,0.7612585357420694,0.7620227977654946,0.0023850361606151814,0.6991844633485469,0.7087055121416153,0.7261532488377692,0.7301183882980344,0.7142606310729317,0.7140246332569087,0.7061072251975856,0.7251317571650134,0.6971188470023567,0.7616620665118691,0.7075178245972283,0.7291656004771918,0.7182625164922544,0.016960609899472366,13,0.7600765027402975,0.7571026763267489,0.7599956069789442,0.7633344257459992,0.7619772430909783,0.7607309375351464,0.7593867104233665,0.7578615215980087,0.7603239506172971,0.7526665225690687,0.7606431497246395,0.7584910339604356,0.7593825234425774,0.0025966621702110332
0.06873840093612671,0.0070874656108804845,0.36390499273935956,0.02330255284709427,manhattan,15,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.714828897338403,0.7195817490494296,0.7338403041825095,0.7404942965779467,0.723384030418251,0.7338403041825095,0.7252851711026616,0.7509505703422054,0.7221693625118935,0.7697431018078021,0.7259752616555661,0.7630827783063748,0.7352646522896293,0.01683785047606173,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7114907403348768,0.7143962289582352,0.7316138359358487,0.7380451768890764,0.7179169125552783,0.7296970201246425,0.7216675876726383,0.7452055471211885,0.7184710719679542,0.7690760859830891,0.7218681847401305,0.7628113375879104,0.7318549774892391,0.017938334027894895,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06514400243759155,0.005925102313186796,0.40536630153656006,0.03657368051218006,manhattan,20,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6986692015209125,0.7043726235741445,0.7319391634980988,0.7366920152091255,0.7195817490494296,0.7062737642585551,0.7043726235741445,0.723384030418251,0.7040913415794482,0.7592768791627021,0.6898192197906755,0.7392959086584205,0.7181473766911591,0.019584048714895223,17,0.7502593360995851,0.7498271092669433,0.7477524204702628,0.7494813278008299,0.7496542185338866,0.7493084370677732,0.7504322268326418,0.748789764868603,0.7507995505229492,0.7456997147549486,0.7513181778891866,0.7470827210649149,0.7492004170977106,0.0015645804543884473,0.6939623337919013,0.698815435229353,0.7313307477107374,0.733362279696248,0.7140159008915908,0.7008288050460141,0.6972067034280095,0.7175900651680619,0.6978766856081222,0.758617253843485,0.6854529878827184,0.7384801400298066,0.7139616115271706,0.02129273712781046,17,0.7472401638770517,0.746355241655627,0.7442275533177904,0.7461499981401679,0.7465081904655626,0.7457362668949622,0.7469839571967298,0.7454537707396341,0.7478601450232253,0.7417549664271926,0.7481168597813059,0.743990644816373,0.7458648131946353,0.0017369122048973855
0.0723729133605957,0.02210273610997118,0.3753414551417033,0.031068364511216223,manhattan,20,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.7119771863117871,0.7110266159695817,0.7347908745247148,0.7414448669201521,0.7300380228136882,0.7195817490494296,0.7167300380228137,0.7385931558935361,0.7212178877259753,0.7697431018078021,0.698382492863939,0.7564224548049476,0.7291623705590307,0.019457768855010178,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7089568417918802,0.705672781085069,0.7336289016547687,0.7379202129341493,0.72509060069237,0.7167050234956037,0.7120964158336903,0.7326700034332362,0.7178725512128734,0.7687010202728903,0.6928841642392022,0.7569486167101795,0.7257622611129927,0.020760958259766715,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
