mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,split12_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,split12_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.09879165429335374,0.04024697166685464,0.11942280255831204,0.04957715956070097,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6869207003089598,0.7167868177136972,0.7147270854788877,0.7157569515962925,0.717816683831102,0.7033985581874357,0.690010298661174,0.7209062821833162,0.7239958805355304,0.7126673532440783,0.7556701030927835,0.7082474226804124,0.7329896907216494,0.7153764483257936,0.016875088925692457,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6828027246907776,0.7087011876908708,0.7133397376246097,0.7111094076931329,0.7129999363949768,0.6983669102144415,0.6832637326753979,0.7155433339050469,0.7183754197189838,0.7076248231438234,0.7541516949827439,0.7063757224031735,0.7310504995841043,0.7110542408247755,0.01778205658045955,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08070116776686448,0.016794222103597854,0.3936207661261925,0.04526269778511145,manhattan,5,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.7033985581874357,0.729145211122554,0.7353244078269825,0.7312049433573635,0.7260556127703398,0.7126673532440783,0.7270854788877446,0.7239958805355304,0.7342945417095778,0.729145211122554,0.7628865979381443,0.7061855670103093,0.743298969072165,0.7280529486757522,0.01492055900703979,8,0.8166366211691991,0.8126877843591724,0.8151772684350588,0.8164649326122414,0.8140612928148339,0.8180101296248605,0.8137179157009186,0.8144046699287493,0.815606489827453,0.817752596789424,0.8140772532188841,0.8150214592274678,0.8131330472103004,0.8151347277629664,0.0016216946189618428,0.6989800761056985,0.7228812253045495,0.7361752367172272,0.724093289642968,0.7208183285867296,0.7063456760370839,0.7227887002295119,0.7185740451993644,0.7305900192523199,0.7253114282181327,0.7611543045433269,0.7054124038827554,0.7399985683973611,0.7240864078551561,0.015578945759354274,8,0.814947594577742,0.8108778744376348,0.813330203558827,0.8148842460474512,0.8122817376927991,0.8161975114035884,0.811781854478362,0.8122108921583496,0.8139237436011282,0.8159410067892604,0.8121604658220275,0.8131037479108024,0.8109568335744235,0.8132767470809534,0.0017141893327129133
0.0693051998431866,0.011085995757510009,0.36281721408550555,0.028944233200297393,manhattan,5,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7147270854788877,0.7322348094747683,0.7384140061791967,0.729145211122554,0.7260556127703398,0.709577754891864,0.7322348094747683,0.7312049433573635,0.7476828012358393,0.737384140061792,0.7608247422680412,0.7134020618556701,0.7556701030927835,0.732966006251067,0.014900461934998537,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7117138345972803,0.7262662906314351,0.7388934978985287,0.7224582786543792,0.7190001723026685,0.7038719614524164,0.7286321014712761,0.7261013757647566,0.7433577194328407,0.7332333920415005,0.7583887034897815,0.7107066379247653,0.7526190027463076,0.7288648437236874,0.015608037545497378,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06670739100529598,0.0176885139770481,0.3622940136836125,0.01722678277982284,manhattan,8,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.7044284243048403,0.7312049433573635,0.729145211122554,0.7342945417095778,0.7384140061791967,0.7075180226570545,0.7198764160659115,0.7270854788877446,0.7445932028836252,0.7229660144181257,0.7639175257731958,0.7041237113402062,0.743298969072165,0.7285281898285816,0.016624514703725696,7,0.7924285346381663,0.787792943600309,0.7908833376255473,0.7910550261825049,0.7924285346381663,0.7909691819040261,0.7900248948407589,0.7881363207142243,0.7881363207142243,0.7895956734483647,0.7864377682403434,0.7911587982832619,0.7865236051502146,0.7896593030753932,0.0019849181608237476,0.7004992195264466,0.7248593219675744,0.7292731686870014,0.7284709819446326,0.7315643596145565,0.7011127591439992,0.7153885724194272,0.7203225652439319,0.7424276904533615,0.7181641294576426,0.7620536063293132,0.7046025498315256,0.7415953501617152,0.7246410980600868,0.017033395014717505,7,0.7904675065929523,0.7854608594375314,0.7883557489881872,0.788898710611709,0.7907275345594738,0.7887995354461654,0.7876893466306196,0.7856296207485365,0.7858270985345535,0.7873305405663169,0.784353295340126,0.7889746923007642,0.7842898899356076,0.7874464907455802,0.002084082488230672
0.06616284297062801,0.00807418275769357,0.3767457925356351,0.05348264697915495,manhattan,8,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.7157569515962925,0.7384140061791967,0.7353244078269825,0.7353244078269825,0.7425334706488157,0.717816683831102,0.7322348094747683,0.7312049433573635,0.7641606591143152,0.7353244078269825,0.777319587628866,0.7206185567010309,0.7649484536082474,0.7393062573554574,0.01810289305419047,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7125568057023852,0.7331756000984095,0.7344373425712772,0.7309184907317893,0.7341750344086939,0.7125341956464272,0.7265697166788652,0.7258581892793009,0.76178620505885,0.7312527498322056,0.7744373085059426,0.7172342197217384,0.7661453993803533,0.7354677890474031,0.019122467843220647,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08574427091158353,0.03511921258348938,0.4028188632084773,0.06253818316517622,manhattan,10,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.7054582904222451,0.7301750772399588,0.7198764160659115,0.7353244078269825,0.7270854788877446,0.7167868177136972,0.717816683831102,0.7250257466529351,0.7404737384140062,0.7147270854788877,0.7587628865979381,0.7072164948453609,0.743298969072165,0.7263098533114564,0.014619832451448935,9,0.7811829341574384,0.7770624087904541,0.7791226714739463,0.7815263112713537,0.7792085157524251,0.7795518928663404,0.78032449137265,0.7785217615245944,0.7764614988411023,0.7790368271954674,0.7759656652360515,0.7791416309012875,0.7775965665236052,0.7788233212235937,0.0016286905724920988,0.7019215057775433,0.7245398076948878,0.7198526229320007,0.7312186423302988,0.719929291514571,0.7096963696702084,0.7132396747929033,0.7191005415528624,0.7371750405841536,0.7095556433377039,0.7566161102906382,0.7083272022712409,0.7405732295559718,0.7224419755619219,0.014813710442140929,9,0.7786935526383483,0.7744179008821149,0.7767166331573974,0.7789772577789814,0.7770170485071305,0.7769226371479421,0.777876208856291,0.7758303939377734,0.7737686424475677,0.7767822364935311,0.7734408832418912,0.7764116494591586,0.7752479892451041,0.7763156179840947,0.0016675725448178668
0.06760705434359036,0.01987172584136999,0.37203253232515776,0.04541837529401189,manhattan,10,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.721936148300721,0.737384140061792,0.7312049433573635,0.7353244078269825,0.737384140061792,0.7209062821833162,0.7281153450051493,0.7301750772399588,0.7538619979402678,0.7239958805355304,0.7597938144329897,0.7195876288659794,0.7618556701030927,0.7355019596857642,0.013903355767104436,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7196600565683562,0.732570960039592,0.7304413403638081,0.7305959277221451,0.7302217528903697,0.7158228273159416,0.7241142333454301,0.7252540034716708,0.7505033916696736,0.7195845224217922,0.7571407841205426,0.7173030500214529,0.7598954601027316,0.7317775623118082,0.014281915210313575,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06859940748948318,0.007951219571017847,0.3613446675814115,0.034223737697135055,manhattan,12,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.7075180226570545,0.7312049433573635,0.7167868177136972,0.7435633367662204,0.721936148300721,0.7126673532440783,0.7126673532440783,0.7270854788877446,0.7312049433573635,0.7188465499485067,0.7484536082474227,0.7061855670103093,0.7391752577319588,0.7244073369589631,0.013158477925676641,11,0.7734569490943428,0.7701090222336682,0.7724268177525968,0.7720834406386814,0.7707957764614989,0.7712249978538931,0.7701090222336682,0.7727701948665121,0.7721692849171603,0.7729418834234698,0.7692703862660945,0.7703862660944206,0.7694420600858369,0.7713220078401418,0.0013486587594664665,0.7033553088942285,0.7257949749928819,0.7179304903300778,0.7396988003341128,0.7148916851898501,0.7057912460743395,0.708537329887967,0.7222253885276848,0.7256004493369053,0.7129509649077,0.746893861060726,0.705206821077347,0.7357313314107508,0.7203545116941978,0.013405781219552217,11,0.7709151456926272,0.7675921730553595,0.7694886561844522,0.7695910702909516,0.7684626511259366,0.7687482347130621,0.767530690270757,0.7701348221370548,0.769597881975038,0.7704535696445335,0.7664140380628096,0.7676087484185788,0.7668643846312906,0.768723235861727,0.001378262904692546
0.07958080218388484,0.025931100446449928,0.34344990436847395,0.023495540580705757,manhattan,12,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7126673532440783,0.7425334706488157,0.7270854788877446,0.7384140061791967,0.737384140061792,0.7106076210092688,0.7260556127703398,0.7384140061791967,0.752832131822863,0.7188465499485067,0.7680412371134021,0.7164948453608248,0.7546391752577319,0.7341550483449045,0.016897027652964643,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7107003516970293,0.7378679351397971,0.726503978001044,0.7334324970178958,0.7323586134691003,0.7042683353939678,0.7221754723446164,0.7343610471594895,0.7485712906849724,0.7138050734858885,0.7654761902102812,0.7132168203786483,0.7537695775544346,0.7305005525028588,0.01735477749116305,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06916093826293945,0.010466507504055877,0.3604885981633113,0.02385840255386822,manhattan,15,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.698249227600412,0.733264675592173,0.7167868177136972,0.733264675592173,0.721936148300721,0.7033985581874357,0.7085478887744593,0.7281153450051493,0.7322348094747683,0.7064881565396498,0.7597938144329897,0.7134020618556701,0.7298969072164948,0.7219522374065993,0.015979394896630385,15,0.7635848570692764,0.7606661516009958,0.762640570006009,0.7640999227401494,0.7669327839299511,0.7662460297021203,0.762726414284488,0.7640999227401494,0.7615245943857842,0.7628981028414457,0.7572532188841201,0.7632618025751073,0.7608583690987124,0.7628302107583315,0.0023843908425734924,0.6955633565589832,0.7296179600366793,0.7168616706631364,0.7289043938085361,0.7153303805828598,0.6956704867443753,0.7031322309247461,0.7219492407647252,0.7268170331345055,0.7002599211160685,0.758296269024877,0.7124647380502547,0.726726807858645,0.7178149607129533,0.016695355429611907,16,0.7611068309158215,0.7579023503003416,0.7598977832333634,0.7619748083781059,0.7644591652857319,0.7638586134569962,0.7600764886149459,0.7614056387187585,0.7587747951469738,0.7602688262151637,0.7538495064756117,0.7605007143421635,0.7582116636711714,0.7601759372888576,0.00261267140858507
0.05901811673091008,0.003752481319355564,0.3434000748854417,0.0153564499432991,manhattan,15,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7085478887744593,0.733264675592173,0.7270854788877446,0.7456230690010298,0.7281153450051493,0.713697219361483,0.7250257466529351,0.7404737384140062,0.7445932028836252,0.7188465499485067,0.7649484536082474,0.7237113402061855,0.7618556701030927,0.7335221829568184,0.016592426948244924,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7060102353891856,0.7286472792525703,0.7261135469420353,0.7435363842743526,0.7222682610434168,0.70561029220651,0.7196651170877756,0.7362069384384776,0.7391674409254304,0.7136265821237098,0.7628125861265634,0.7211211258257234,0.760898569401226,0.7296680276182289,0.01762116366901373,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06477563197796161,0.010075476667187654,0.35943095500652605,0.017887775337045497,manhattan,20,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.690010298661174,0.7239958805355304,0.7239958805355304,0.737384140061792,0.7260556127703398,0.7003089598352215,0.7106076210092688,0.7312049433573635,0.7188465499485067,0.7126673532440783,0.7443298969072165,0.6907216494845361,0.7298969072164948,0.7184635148897732,0.016274619404865853,17,0.7506223710189716,0.7487337968924371,0.7500214610696198,0.750364838183535,0.7491630182848313,0.7513091252468023,0.7507940595759293,0.7488196411709159,0.7507082152974505,0.7506223710189716,0.7454935622317597,0.7515021459227468,0.7474678111587982,0.7496632628517516,0.0016397357247859537,0.6853056327411278,0.7198101389570236,0.72350112187255,0.7330439349238745,0.7205618253654718,0.6932972476717171,0.7044709601761339,0.7261568112913231,0.7118627156440246,0.7066058636054198,0.7452421214805639,0.6878365276480513,0.7298102354098359,0.7144234720605476,0.01751436842619986,17,0.7476085309862514,0.745090861009948,0.7464850871032906,0.7474855419040434,0.7458209190947295,0.7481131536536283,0.7473837512866801,0.7452089599258004,0.7476670200314793,0.7479919526855087,0.7414395215640338,0.7484471411465298,0.7441731736156516,0.746378124154429,0.0019196539578250462
0.05681676131028395,0.001741622266877771,0.33388473437382626,0.014188938206438552,manhattan,20,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.7054582904222451,0.7312049433573635,0.7322348094747683,0.7445932028836252,0.7384140061791967,0.7033985581874357,0.7157569515962925,0.7445932028836252,0.7384140061791967,0.7312049433573635,0.7597938144329897,0.702061855670103,0.7494845360824742,0.7305087015928213,0.017829757457395408,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7019901514955318,0.7271148869356006,0.730544065441019,0.7426059918828366,0.7345042902004109,0.6964782681110709,0.7128434464870164,0.741715086807743,0.731688593758447,0.7269415346426362,0.7590656605111424,0.6981314075268312,0.7505780894839474,0.7272462671757103,0.019065013891167954,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
