mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,split13_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,split12_test_precision_macro,split13_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,split12_train_precision_macro,split13_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.06803567068917411,0.006022727683068881,0.09546261174338204,0.016060954763341264,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6829268292682927,0.7250554323725056,0.7172949002217295,0.7006651884700665,0.7328159645232816,0.7028824833702882,0.7192008879023307,0.7081021087680355,0.7269700332963374,0.7125416204217536,0.7192008879023307,0.7491675915649278,0.7036625971143174,0.7291897891231964,0.7164054510228139,0.01582641186805264,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6800963644485352,0.7187280542843959,0.7154266173443383,0.6950482051262795,0.7263188622212103,0.7006433115859328,0.7130216379500496,0.7034760703676618,0.7189549785663131,0.7057500512166589,0.7151777565619646,0.7459424889452969,0.7021898817455959,0.7269572015480803,0.7119808201365938,0.01544458866547011,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0790713003703526,0.019889922965057902,0.3681000130517142,0.06008488835294142,manhattan,5,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.6962305986696231,0.7405764966740577,0.738359201773836,0.7228381374722838,0.7472283813747228,0.7184035476718403,0.7103218645948945,0.7247502774694784,0.7358490566037735,0.7225305216426193,0.7180910099889012,0.7635960044395117,0.7058823529411765,0.7413984461709212,0.7275754212491171,0.017339657602685368,8,0.8166069295101553,0.8114866018091824,0.8141321044546851,0.8178016726403823,0.8111452466291176,0.8186550605905445,0.815598600563188,0.8150012799726939,0.8134653127399949,0.8153426060244048,0.8179025514122366,0.8167079102312484,0.8155132690502602,0.8132946497141395,0.8151895568101596,0.0022134127329753233,0.6919881003839236,0.7362234987969761,0.7370288085005958,0.7177580299355533,0.7402285466838244,0.7126776856344066,0.7062177845970952,0.7194432500229417,0.7291682981830062,0.7178006216424825,0.7159646168434391,0.7631633164032262,0.7038969522701669,0.7381072418256528,0.7235476251230921,0.01767802812209281,8,0.8150484662046394,0.8094612069152534,0.8123020831381053,0.8161518378888177,0.8091408350828827,0.8167410604220917,0.8137456004382603,0.813347359782172,0.811441218160139,0.8134207034641563,0.8159991065914719,0.814941336613363,0.8136443132433919,0.8110124737958273,0.8133141144100408,0.0023154755203804458
0.06668785640171596,0.010400462185641416,0.3218298469270979,0.015895163074712525,manhattan,5,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7106430155210643,0.7439024390243902,0.7394678492239468,0.7228381374722838,0.738359201773836,0.7195121951219512,0.7180910099889012,0.7347391786903441,0.7402885682574917,0.7280799112097669,0.7369589345172031,0.7569367369589345,0.7114317425083241,0.755826859045505,0.732648269950996,0.014268430120536364,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7078641542927258,0.7391985699170347,0.7384513105528946,0.7171848934868853,0.7304626954040371,0.7144617557292232,0.7125275566550908,0.7317634230100286,0.7338762801640988,0.7248312016827182,0.7338869579951576,0.7553124009157692,0.7075312653973904,0.7534885153296865,0.7286314986094816,0.014852155607599662,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07110709803444999,0.01288349197515888,0.3332423312323434,0.01665012920737468,manhattan,8,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.7028824833702882,0.7394678492239468,0.7272727272727273,0.7283813747228381,0.7439024390243902,0.7106430155210643,0.7125416204217536,0.7280799112097669,0.7214206437291898,0.732519422863485,0.7280799112097669,0.7591564927857936,0.7069922308546059,0.7480577136514983,0.7278141311329368,0.015661137211126625,7,0.793821471240826,0.7860556408943505,0.7908346134152586,0.7912613073903396,0.7922853729305342,0.7939068100358423,0.7908524618141479,0.787439201297039,0.7886338424780271,0.7877805273487499,0.7910231248400034,0.787439201297039,0.789913815171943,0.7872685382711836,0.7898939948875202,0.0024190829697023873,0.6994699738418906,0.7334042416355421,0.728013782084186,0.7243175624295369,0.736060012674846,0.7039685013612684,0.7077109476354279,0.721080077976743,0.713052939691856,0.7295167676096332,0.7252254164234823,0.7574380936216504,0.706731749263095,0.7458518784638963,0.7237029960509326,0.015971581846125266,7,0.7919316453589526,0.7837107000682572,0.7883942952684745,0.7891068935583468,0.7900338553260079,0.7920042960318828,0.7885683622770652,0.7853806519943888,0.7863244744563146,0.7851937345193851,0.7890304679223216,0.7850571216026792,0.7879082966016906,0.7848950067857318,0.7876814144122498,0.0025526587230241126
0.06356283596583776,0.005979579616937075,0.3355552468981062,0.03205552980503598,manhattan,8,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.7095343680709535,0.7494456762749445,0.7317073170731707,0.7305986696230599,0.7450110864745011,0.7272727272727273,0.7169811320754716,0.7402885682574917,0.7402885682574917,0.7469478357380688,0.7347391786903441,0.7702552719200888,0.7214206437291898,0.7669256381798002,0.7379583344026646,0.016679357320963657,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7070944546843325,0.7454110212174755,0.7310555137264293,0.7259079760202509,0.7378706293538908,0.7221943732370193,0.7108451275243165,0.7349007742878326,0.734886856205229,0.7440468378573549,0.731610103650284,0.7681623016180985,0.7178113383366085,0.7672685127527563,0.7342189871765628,0.017448454673982136,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06297055312565394,0.006393304658349923,0.34376897130693707,0.022405303714327474,manhattan,10,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6984478935698448,0.738359201773836,0.7261640798226164,0.7272727272727273,0.7394678492239468,0.7195121951219512,0.7247502774694784,0.7169811320754716,0.7258601553829079,0.732519422863485,0.7247502774694784,0.7469478357380688,0.7014428412874584,0.7469478357380688,0.726387408914953,0.013996306350306569,9,0.7818740399385561,0.7764123570575183,0.7792285372930534,0.7776924389827615,0.7804232804232805,0.7813620071684588,0.7780527348749894,0.7813806638791706,0.7787353869784112,0.779076713030122,0.7776260773103507,0.7773700827715675,0.778138066387917,0.7789913815171943,0.7790259834009536,0.0016089342968715478,0.6950293984034939,0.7333357132885846,0.7253705185896667,0.7237644685411838,0.7310859590424432,0.7129420767648152,0.7214021644098262,0.7088420857848435,0.718402528985896,0.7294045688168677,0.7210369741872861,0.7443027872711608,0.700845298618308,0.7437975661559951,0.7221115792043122,0.013879755009740497,9,0.7793936011913171,0.7738950242073999,0.7766965234315141,0.7750175968834202,0.7781674346102879,0.7787763194098929,0.7751628144219666,0.7791121125654774,0.7760977000421946,0.776463625387861,0.7752245195901593,0.7749686434327073,0.7753985451104788,0.7765748496375979,0.7764963792801626,0.001675918216162961
0.06449178286961146,0.009141689196875717,0.3210546800068447,0.01442473842692847,manhattan,10,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7150776053215078,0.7494456762749445,0.7317073170731707,0.7339246119733924,0.7427937915742794,0.729490022172949,0.7225305216426193,0.7336293007769146,0.7391786903440621,0.7380688124306326,0.7280799112097669,0.755826859045505,0.7192008879023307,0.7624861265260822,0.7358171524477255,0.013011870549366937,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.712990079153963,0.745551974340087,0.7317814829486051,0.7301905249681173,0.7357452184411777,0.7256894051895708,0.7174026153070499,0.727579120888098,0.7325321200486405,0.734469848361759,0.7246256781604803,0.7524345717588377,0.715928748368418,0.7603643248771057,0.731948979486565,0.01302731303395734,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06603053637913295,0.012623433878638202,0.33752199581691195,0.013207099405120146,manhattan,12,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.6984478935698448,0.7394678492239468,0.7239467849223947,0.720620842572062,0.7427937915742794,0.6962305986696231,0.7136514983351832,0.7214206437291898,0.7158712541620422,0.7203107658157603,0.730299667036626,0.7391786903440621,0.7025527192008879,0.7336293007769146,0.7213158785666298,0.01449947889931172,14,0.7739375320020482,0.7693292370711725,0.7733401604369347,0.7719747397166752,0.7714627069465779,0.7727427888718211,0.7702022356856387,0.7715675398924823,0.7718235344312655,0.7709702193019882,0.773188838638109,0.7677276218107347,0.7711408823278437,0.7691782575305061,0.7713275924759856,0.0016918223245934172,0.6937170276343299,0.7350267318635236,0.7238036636696786,0.7170616705289874,0.736133740645393,0.6885303439373848,0.7067653671718978,0.7133366991647886,0.7078697314183456,0.7156306045637967,0.7267231661652234,0.7368035074638037,0.7005151733031758,0.7297350114055933,0.7165466027811372,0.015144896152451364,15,0.7713473418183171,0.7669328834687635,0.7704993609380004,0.7693824691350042,0.7692816970256026,0.770300261450804,0.7675578006752533,0.7694187736479167,0.7691044566994727,0.7682324805840262,0.7705462095705725,0.7649450176048875,0.7685377173836861,0.7664732417958016,0.7687542651284363,0.0017194091701115799
0.06659536702292305,0.0212067368982418,0.3281052793775286,0.022620013941190103,manhattan,12,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7073170731707317,0.7494456762749445,0.7283813747228381,0.7272727272727273,0.7483370288248337,0.7172949002217295,0.7192008879023307,0.7347391786903441,0.7391786903440621,0.730299667036626,0.730299667036626,0.758046614872364,0.7136514983351832,0.7524972253052165,0.7325687292864683,0.014860100741964848,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7051777613010463,0.7453818728594853,0.7278400262628503,0.7231441437112364,0.7429685386557817,0.7123640773428255,0.7135674605542155,0.729458449480872,0.7330771786058977,0.7263978953082786,0.7278372101386481,0.7552740753924446,0.7101500875306809,0.7512855863334809,0.7288517402484102,0.014996383203576132,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06317365169525146,0.009761986029187408,0.346507055418832,0.028935319022552187,manhattan,15,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.6951219512195121,0.7405764966740577,0.7217294900221729,0.7184035476718403,0.7450110864745011,0.70509977827051,0.7158712541620422,0.7203107658157603,0.7169811320754716,0.7192008879023307,0.7225305216426193,0.7491675915649278,0.7114317425083241,0.730299667036626,0.7222668509314784,0.01436022574615725,12,0.7640382317801673,0.7598566308243727,0.762331455879843,0.7648916197303294,0.7632701826250213,0.7669397508107185,0.7632050516255653,0.7618397474187217,0.7643143612936257,0.7637170407031316,0.7631197201126376,0.7579144978240464,0.7635463776772762,0.7620104104445772,0.7629282199107167,0.0020923462523451926,0.6931455575825307,0.7382112729842137,0.7198361290209215,0.715904332831667,0.7381001110308113,0.6994293576441021,0.710684525058193,0.7158246526218328,0.7058640682305717,0.7153120786646116,0.7175666884561364,0.7474564529488095,0.709798906109271,0.7273490853771075,0.7181773727543413,0.014681700486133091,12,0.7617016012628964,0.7572265532941654,0.7592585208453323,0.7627821609797303,0.7609419284637978,0.7644733321008194,0.7603554859853302,0.7593910490639247,0.7617445032935847,0.7611101378868794,0.7602101333974292,0.7547324912556693,0.7607239073255256,0.7593331243638837,0.7602846378227835,0.0022705221384814464
0.06794304507119316,0.023858116246078937,0.330661450113569,0.02310161152984958,manhattan,15,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7073170731707317,0.7427937915742794,0.7350332594235033,0.720620842572062,0.7516629711751663,0.7062084257206208,0.7314095449500555,0.7336293007769146,0.7447280799112098,0.7369589345172031,0.7291897891231964,0.7524972253052165,0.7247502774694784,0.755826859045505,0.7337590267667959,0.014906536231543564,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7055677498286764,0.7388749908918691,0.7336213026781921,0.7177704119181726,0.7468944235031613,0.7001780508751846,0.7260775730454065,0.731329677876745,0.7369260790212625,0.7343036491629642,0.7245470365432939,0.7489009277436959,0.7226827828998241,0.7539638643434514,0.7301170371665642,0.014907786029993847,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05993521213531494,0.0038292796700449645,0.34729509694235666,0.033817473863773546,manhattan,20,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6873614190687362,0.7394678492239468,0.7228381374722838,0.7184035476718403,0.7572062084257206,0.6906873614190687,0.7081021087680355,0.7158712541620422,0.7247502774694784,0.7203107658157603,0.7291897891231964,0.7369589345172031,0.6947835738068813,0.7269700332963374,0.7194929471600381,0.018770391502850547,17,0.7513227513227513,0.7486772486772487,0.7502986857825568,0.7502986857825568,0.7499573306024919,0.7497013142174432,0.7490400204795631,0.7506613192251899,0.7488693574537076,0.752794607048383,0.7488693574537076,0.7452854339107432,0.7526239440225275,0.7476747162727195,0.7497196265893992,0.001869164642347997,0.6833475593919641,0.7364933990623133,0.7208640471957249,0.7154521682838517,0.7519900020698645,0.6832639753873079,0.7024256131092097,0.7106993029007651,0.7173740703351447,0.7152439927524864,0.7249577618136225,0.7350649904707565,0.6920936014692278,0.7264452436345264,0.7154082662769118,0.01929341334653642,17,0.7482744288457209,0.7451043579188161,0.7468961459523894,0.7471673362702743,0.7466860262967426,0.7464362071045155,0.7457851730916932,0.7473834409878305,0.7452510680318942,0.7497614952040571,0.7457450755784485,0.7415365598717099,0.749629989002738,0.7443865368659072,0.7464317029301955,0.0020464235387860096
0.0593984808240618,0.004674465799070022,0.3216132436479841,0.011541375547121419,manhattan,20,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6995565410199557,0.7472283813747228,0.7350332594235033,0.7239467849223947,0.7671840354767184,0.7062084257206208,0.7192008879023307,0.7258601553829079,0.7380688124306326,0.7369589345172031,0.7413984461709212,0.7524972253052165,0.704772475027747,0.7458379578246392,0.731696594464251,0.018831205408376902,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6966314706193734,0.7440930664915496,0.7329549335722528,0.7209251626463145,0.7625341522857052,0.7004359796370732,0.7142849550273015,0.7224092268601938,0.7313575009202519,0.7337282440887041,0.7382922009604763,0.750624631213134,0.7008322107685071,0.7469306916965552,0.7282881733419566,0.01935846877606122,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
